Date,Open,High,Low,Close,Adj Close,Volume
2023-02-24,40.209999084472656,41.099998474121094,39.70000076293945,41.099998474121094,41.099998474121094,135
2023-02-27,46.689998626708984,50.290000915527344,46.689998626708984,48.939998626708984,48.939998626708984,286
2023-02-28,49.849998474121094,50.20000076293945,47.310001373291016,47.95000076293945,47.95000076293945,118
2023-03-01,46.43000030517578,46.43000030517578,42.4900016784668,45.25,45.25,178
2023-03-02,32.77000045776367,35.599998474121094,31.399999618530273,33.16999816894531,33.16999816894531,1311
2023-03-03,36.560001373291016,41.560001373291016,36.560001373291016,38.880001068115234,38.880001068115234,152
2023-03-06,39.04999923706055,39.04999923706055,36.400001525878906,36.79999923706055,36.79999923706055,356
2023-03-07,34.02000045776367,35.70000076293945,30.549999237060547,31.139999389648438,31.139999389648438,729
2023-03-08,29.100000381469727,29.100000381469727,25.149999618530273,26.200000762939453,26.200000762939453,2065
2023-03-09,25.299999237060547,27.450000762939453,19.899999618530273,20.110000610351562,20.110000610351562,3870
2023-03-10,21.350000381469727,23.5,17.850000381469727,19.940000534057617,19.940000534057617,33691
2023-03-13,17.209999084472656,22.649999618530273,15.489999771118164,21.0,21.0,50567
2023-03-14,24.399999618530273,26.540000915527344,23.600000381469727,25.649999618530273,25.649999618530273,3514
2023-03-15,25.0,25.149999618530273,22.6200008392334,24.3799991607666,24.3799991607666,3214
2023-03-16,23.950000762939453,27.829999923706055,23.68000030517578,26.6200008392334,26.6200008392334,1588
2023-03-17,26.68000030517578,27.950000762939453,22.75,23.420000076293945,23.420000076293945,7183
2023-03-20,24.049999237060547,27.700000762939453,24.049999237060547,25.489999771118164,25.489999771118164,2085
2023-03-21,30.020000457763672,37.369998931884766,30.020000457763672,37.369998931884766,37.369998931884766,1180
2023-03-22,39.5,39.5,33.54999923706055,33.54999923706055,33.54999923706055,334
2023-03-23,37.02000045776367,37.70000076293945,31.700000762939453,31.700000762939453,31.700000762939453,284
2023-03-24,31.5,31.5,29.489999771118164,30.899999618530273,30.899999618530273,226
2023-03-27,35.75,35.75,30.670000076293945,32.849998474121094,32.849998474121094,520
2023-03-28,29.969999313354492,29.969999313354492,26.549999237060547,27.450000762939453,27.450000762939453,1000
2023-03-29,33.20000076293945,33.20000076293945,30.3799991607666,31.020000457763672,31.020000457763672,108
2023-03-30,33.0,35.0,33.0,34.29999923706055,34.29999923706055,49
2023-03-31,36.20000076293945,44.0099983215332,36.20000076293945,43.099998474121094,43.099998474121094,1590
2023-04-03,37.790000915527344,38.0,30.989999771118164,32.25,32.25,1279
2023-04-04,32.0,32.70000076293945,29.219999313354492,29.5,29.5,369
2023-04-05,27.75,27.75,23.190000534057617,24.100000381469727,24.100000381469727,5535
2023-04-06,20.149999618530273,24.209999084472656,19.549999237060547,23.1200008392334,23.1200008392334,3260
2023-04-10,19.43000030517578,22.450000762939453,16.440000534057617,22.170000076293945,22.170000076293945,7255
2023-04-11,24.399999618530273,25.989999771118164,23.850000381469727,24.600000381469727,24.600000381469727,1759
2023-04-12,27.5,27.5,18.770000457763672,18.770000457763672,18.770000457763672,6511
2023-04-13,19.780000686645508,23.049999237060547,19.780000686645508,22.600000381469727,22.600000381469727,494
2023-04-14,20.8700008392334,21.56999969482422,19.280000686645508,21.56999969482422,21.56999969482422,8423
2023-04-17,22.25,24.850000381469727,19.479999542236328,23.170000076293945,23.170000076293945,16665
2023-04-18,23.100000381469727,23.350000381469727,20.0,20.700000762939453,20.700000762939453,1747
2023-04-19,17.0,19.700000762939453,15.0,17.200000762939453,17.200000762939453,18354
2023-04-20,5.199999809265137,5.800000190734863,0.8799999952316284,1.3799999952316284,1.3799999952316284,29018830
2023-04-21,1.850000023841858,2.0999999046325684,0.029999999329447746,0.029999999329447746,0.029999999329447746,337293
